1,1,1,1,0,0.807,0,0,-0.6739,0,1,0,5,0,1,2,1,0,0,1,0,0,0,2,1,0,0,4,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1
1,1,0,0,0,1,0,0,0,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,1,0,0,0,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0.6,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,0,0,0.85,0,0,0.3182,0,1,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,0.807,0,0,0.4728,1,0,1,4,1,2,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
1,1,0,0,1,0.725,0,0,0.7256,0,1,0,8,0,0,0,2,0,0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,1
0,1,0,0,0,0.756,0,0,-0.6705,0,0,0,4,0,0,1,0,1,0,3,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1
1,1,1,0,0,1,0,0,0,0,1,0,3,0,1,3,0,0,0,2,1,0,0,1,2,0,0,2,0,0,1,0,0,1,0,3,0,0,0,1,2,0,0,1,-1
1,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0,1,1,0,0,0.861,0,0,0.2732,0,1,0,4,0,1,2,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
