1,0,1,0,0,0.878,0,0,0.3612,0,2,0,3,0,1,1,2,1,0,3,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,2,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0.63,0,0,0.6476,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0.858,0,0,-0.3595,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,1,1,0,0,2,0,1,2,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,1,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,1,0,0,0,0.933,0,0,-0.1655,0,0,0,3,0,1,0,1,1,0,2,0,0,0,1,1,0,0,6,0,0,2,0,1,1,0,2,0,1,1,1,0,1,0,1,-1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0.817,0,0,0.5562,0,0,1,6,0,0,4,3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0.553,0,0,0.795,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,1
1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,0.773,0,0,0.6467,0,1,0,4,0,0,1,1,0,0,1,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,0,0,1,0,0.417,0,0,0.6369,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
