1,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,-1
1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0.612,0,0,-0.4019,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,0.913,0,0,0.25,0,2,0,5,0,2,1,0,0,0,0,0,0,0,2,0,0,0,9,0,0,1,1,0,0,0,2,0,0,3,0,0,0,0,0,1
1,0,1,0,0,0.588,0,0,0.8591,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0.895,0,0,-0.3802,0,0,2,6,0,0,1,1,0,0,0,0,0,1,0,2,0,0,6,1,0,0,0,1,2,0,1,0,0,0,0,2,1,0,2,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0.844,0,0,-0.3412,0,1,0,4,0,0,2,1,1,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0.909,0,0,0.25,0,2,1,5,0,1,1,1,0,0,2,0,0,0,0,2,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0.853,0,0,0.4767,0,1,0,7,0,0,3,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,2,3,0,0,4,0,0,1,0,0,2,0,2,0,0,2,0,0,0,0,2,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0.847,0,0,0.5574,0,2,0,4,1,1,2,0,3,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1
1,1,1,0,1,0.886,0,0,0.3786,0,0,0,6,0,1,0,1,1,0,1,0,0,0,2,0,0,0,6,0,0,2,0,0,2,0,2,0,0,1,0,0,0,0,2,1
1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0,1,0,4,0,2,0,0,1,0,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,1,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0.877,0,0,0.4466,0,0,1,1,0,1,1,3,1,0,2,0,0,0,0,0,0,0,9,0,0,1,0,1,1,1,2,0,0,0,1,1,1,0,1,-1
1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,2,0,3,0,0,3,1,1,0,1,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0.87,0,0,-0.0516,0,1,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0.488,0,0,-0.6763,0,0,0,5,0,0,1,1,1,0,1,0,0,0,2,0,0,0,5,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,1,1
1,0,1,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
